x,y,Distance
3.233,83.814,86.969
83.280,176.226,86.482
124.021,162.972,80.517
158.256,-4.686,116.737
161.784,15.329,103.595
122.810,115.865,41.791
115.114,118.937,38.324
15.089,179.061,116.362
18.090,55.379,79.795
75.739,162.616,73.996
124.238,-2.653,98.787
-2.238,184.471,132.017
64.184,77.263,28.772
104.982,-0.427,91.666
143.942,143.076,75.686
184.141,57.197,99.710
161.853,-4.644,118.843
163.879,96.845,74.214
64.845,161.235,75.536
159.416,104.966,71.028
37.134,164.097,91.009
98.438,95.250,9.951
101.201,44.854,46.523
175.147,1.202,123.040
156.844,123.878,74.953
138.547,104.784,50.764
-2.207,144.487,107.085
4.921,19.115,110.728
102.934,-4.049,94.940
35.922,117.107,60.473
117.595,175.616,89.956
122.467,64.349,41.393
144.997,119.841,62.586
19.812,144.996,89.151
-4.617,1.920,129.258
-0.201,175.004,123.927
62.125,144.526,61.227
-3.516,36.445,107.751
183.544,123.528,99.386
64.985,159.610,73.959
159.043,44.908,82.481
75.344,181.822,92.978
177.979,104.574,89.196
175.633,122.436,91.586
162.419,75.624,73.851
135.333,141.794,68.840
44.552,22.070,81.725
144.724,118.362,61.652
35.800,22.712,86.393
20.806,44.935,82.562
82.575,144.286,54.785
20.505,144.974,88.593
156.383,56.548,74.354
55.032,99.437,36.201
119.835,124.997,45.997
138.983,84.895,49.267
120.446,75.020,33.950
144.926,179.144,104.714
100.894,95.081,12.035
184.595,78.030,95.368
-4.951,59.304,99.773
43.443,43.626,65.702
23.267,96.215,67.003
160.321,44.990,83.510
82.922,4.057,86.236
118.190,124.661,44.686
-1.992,44.586,102.576
15.731,77.398,75.314
84.125,182.825,93.006
16.993,163.995,103.933
76.065,136.915,48.932
97.465,75.690,16.152
96.558,56.373,34.267
64.261,122.616,41.534
135.001,79.896,46.140
123.958,143.055,62.998
57.537,95.649,32.932
100.405,55.016,36.507
-5.000,179.929,130.798
22.861,55.899,75.288
77.219,35.844,55.643
64.973,20.517,73.850
144.424,62.330,61.073
24.077,42.894,81.011
82.753,155.826,66.218
84.633,-1.880,92.039
184.719,41.654,106.362
58.257,175.314,91.017
-0.925,4.914,124.517
-3.858,63.181,97.598
97.283,24.197,66.210
184.326,102.508,95.169
0.357,135.013,100.292
78.572,124.792,36.611
179.665,35.011,105.201
63.274,136.221,53.379
21.708,24.699,94.478
118.845,175.135,89.891
41.179,104.859,51.014
55.496,82.172,35.363
-4.280,162.585,118.968
16.612,103.677,74.633
84.921,119.117,29.549
84.855,78.806,12.316
177.312,144.216,102.789
75.221,-1.472,92.659
123.442,156.374,74.327
179.631,95.014,89.789
179.817,184.997,130.744
41.099,4.878,98.163
117.766,84.473,28.330
20.512,115.026,73.839
124.536,182.102,98.368
19.725,35.008,89.222
79.642,4.987,85.643
58.942,4.887,90.600
144.109,2.849,102.594
124.448,37.716,62.626
184.180,37.256,107.961
43.880,96.846,46.607
4.460,117.740,89.907
78.935,-4.885,95.530
2.036,55.433,94.497
82.902,44.071,46.475
135.027,59.478,54.414
35.000,20.015,89.003
36.953,3.965,101.068
58.705,115.171,40.145
157.988,184.577,116.486
99.394,155.037,65.711
104.600,18.040,73.434
4.768,78.496,85.987
143.644,43.423,71.059
97.285,24.199,66.209
136.009,163.013,86.307
21.980,104.591,69.548
135.767,82.661,46.370
41.708,115.301,54.500
95.224,78.520,12.624
135.454,117.917,53.357
64.538,142.100,57.978
17.762,44.471,85.375
161.424,75.207,72.958
182.418,175.624,125.997
37.092,44.068,70.053
144.315,162.527,90.618
144.965,179.407,104.957
55.012,120.344,46.297
161.948,64.605,76.317
183.801,16.752,119.029
79.320,95.046,11.794
183.467,3.602,127.298
35.010,160.314,89.250
80.991,-4.901,95.329
-4.319,122.520,99.749
95.717,117.419,28.009
121.379,135.194,55.027
4.999,39.880,98.664
75.321,41.764,50.419
80.698,84.951,10.570
175.015,160.381,110.379
21.137,24.869,94.774
156.514,143.585,85.425
16.381,143.450,90.959
104.792,-1.428,92.623
15.926,182.899,118.801
95.046,119.321,29.751
75.519,142.219,54.181
64.976,39.515,56.342
115.201,78.597,27.679
115.325,41.772,54.484
180.805,24.935,111.727
135.157,178.757,99.589
123.404,3.662,92.584
19.856,24.998,95.621
141.787,24.670,83.380
155.410,161.984,97.273
60.170,35.003,62.561
4.733,138.388,98.022
163.269,83.783,73.551
104.984,-0.401,91.641
44.828,58.700,54.943
141.183,75.142,53.315
75.205,98.582,17.086
79.726,155.007,65.808
62.395,-4.389,98.342
82.631,124.252,35.028
3.941,-3.078,126.757
81.776,24.674,65.843
4.683,1.751,122.737
181.948,35.395,106.957
101.690,184.706,95.423
163.844,36.802,91.028
160.431,4.981,110.417
55.786,177.309,93.763
141.764,95.321,52.054
16.939,3.954,112.871
115.060,-0.774,94.178
182.757,95.829,92.958
136.747,36.203,71.285
63.882,43.151,53.632
39.061,15.089,90.582
124.952,160.692,78.866
3.904,36.876,101.153
123.753,23.304,74.762
160.197,124.996,78.451
142.327,135.574,69.402
15.705,57.440,81.101
-3.634,143.434,107.790
4.969,100.555,85.665
82.922,84.057,9.230
3.673,43.393,98.091
119.633,144.986,62.468
4.905,99.029,85.554
103.005,43.996,47.815
-4.972,100.526,95.535
161.754,104.682,73.258
95.017,19.592,70.592
96.941,76.045,15.597
124.362,-2.444,98.634
36.761,-3.809,107.858
18.186,4.659,111.527
80.752,4.943,85.560
164.956,139.335,89.748
-4.154,22.783,115.673
18.446,115.248,75.859
143.428,163.640,90.988
104.808,41.373,50.841
4.906,179.037,123.145
3.608,123.462,92.628
115.784,82.689,26.820
157.104,115.924,71.953
155.333,18.205,97.087
135.324,18.229,84.897
4.610,21.937,109.186
144.962,119.389,62.341
118.253,55.315,44.751
117.862,135.480,53.342
135.853,57.207,56.390
175.247,78.447,86.045
17.984,135.424,85.128
64.995,99.774,26.829
37.303,95.790,52.995
184.767,101.510,95.481
55.268,58.386,46.955
95.267,141.611,51.877
155.112,141.051,82.751
35.019,159.562,88.652
4.378,-2.416,125.974
120.974,175.096,90.560
-4.233,162.661,118.977
115.573,57.676,41.231
84.990,99.685,10.892
24.008,177.011,109.191
61.806,4.662,89.872
37.525,-4.344,107.950
157.093,184.068,115.551
138.744,64.840,54.873
43.763,-3.292,104.117
64.267,42.607,53.923
184.601,81.958,94.960
160.449,-4.980,118.269
104.762,81.524,17.040
80.490,144.976,55.786
84.273,-2.597,92.776
-4.974,139.492,107.078
64.987,140.354,56.213
119.885,15.001,80.744
176.456,116.473,90.435
184.053,-2.928,132.234
56.159,103.201,36.306
58.245,184.682,99.856
162.722,135.806,85.959
64.995,40.228,55.696
4.769,81.503,85.636
81.936,84.610,9.686
123.322,16.263,80.928
103.503,23.568,67.798
-3.819,103.227,94.728
95.671,157.498,67.733
144.975,79.502,55.987
162.725,144.192,90.708
121.226,24.847,72.260
144.614,61.926,61.426
175.092,160.953,110.804
4.869,-1.138,124.704
157.468,15.689,100.385
183.645,116.578,97.361
59.753,155.006,71.687
22.516,115.679,72.186
4.789,118.563,89.852
35.034,39.417,74.688
104.601,161.956,73.423
176.273,96.667,86.548
116.850,103.883,30.242
117.347,164.238,79.118
19.168,84.930,70.995
23.297,76.241,68.091
115.418,17.999,76.365
163.328,63.732,77.909
44.157,62.779,53.302
36.030,176.960,102.334
119.138,35.075,62.187
36.719,16.227,90.994
24.921,179.113,110.333
120.771,44.940,54.578
15.615,182.402,118.608
35.090,160.942,89.696
97.478,4.317,86.014
180.614,115.038,94.026
95.111,-1.048,91.196
83.778,83.275,9.152
40.480,44.977,66.917
158.807,95.144,69.017
160.100,104.999,71.704
99.913,84.999,11.121
184.383,122.407,99.807
2.970,-4.022,128.109
1.362,184.811,129.776
117.769,44.475,53.339
15.702,182.555,118.673
124.797,138.588,59.771
139.393,24.963,81.681
3.790,43.262,98.050
155.004,39.797,82.150
123.612,116.543,42.841
2.963,115.972,90.811
102.878,55.911,36.450
-4.684,161.749,118.781
44.661,121.809,55.367
155.294,18.310,96.983
3.502,43.569,98.158
15.030,160.545,102.926
21.602,44.736,82.006
164.257,157.377,100.280
163.604,63.466,78.259
62.023,24.572,71.154
161.892,24.628,97.186
79.751,55.006,36.462
15.245,101.546,75.623
43.486,136.416,65.696
175.952,102.935,86.937
64.956,140.659,56.499
182.410,164.381,118.638
176.413,43.483,98.156
75.879,17.169,74.188
161.341,75.183,72.882
140.828,75.069,52.994
80.456,55.021,36.257
157.540,175.647,109.082
17.992,104.579,73.451
158.886,15.126,101.757
175.089,100.937,85.806
79.810,115.004,26.990
159.774,-4.995,117.880
184.936,99.204,95.399
96.949,76.039,15.607
44.320,82.518,46.272
15.098,19.016,103.184
0.825,115.069,92.613
115.018,20.419,73.951
44.453,122.274,55.806
40.623,64.961,55.348
138.528,64.778,54.709
63.473,103.597,29.791
164.697,58.287,81.169
103.422,16.354,74.866
84.972,139.474,49.723
35.292,178.317,103.876
44.878,-1.096,101.654
24.915,79.083,65.976
1.863,15.360,115.485
178.605,4.801,122.937
35.281,141.653,75.231
81.973,-4.594,94.937
39.469,175.028,98.897
40.039,35.000,74.295
64.637,118.129,37.860
1.120,4.873,123.060
116.804,156.155,71.382
43.854,56.815,56.827
35.026,20.509,88.598
124.811,61.361,45.095
164.956,60.660,80.512
116.999,16.001,78.781
160.674,24.954,96.067
22.832,135.879,81.324
44.718,178.346,99.263
84.310,182.534,92.704
55.002,0.129,96.442
175.216,138.547,98.088
15.782,17.316,103.871
104.739,118.407,32.008
115.269,141.618,57.475
115.558,117.704,37.702
135.010,39.686,67.524
75.435,182.039,93.178
76.788,36.168,55.429
116.519,16.411,78.231
15.611,142.396,90.972
23.625,176.556,109.062
84.270,142.601,52.907
175.157,-1.242,124.822
119.637,64.987,38.798
75.006,59.755,33.753
55.670,2.500,93.990
55.001,160.103,78.343
1.982,164.591,115.357
139.744,164.993,89.998
36.702,63.758,59.393
84.525,62.127,28.406
116.743,76.206,30.109
84.638,38.133,52.145
24.015,182.980,114.001
124.425,37.671,62.650
81.983,15.410,75.021
4.589,41.985,97.968
164.993,120.273,80.888
97.361,44.247,46.348
62.662,164.232,79.096
155.025,80.499,65.734
184.721,178.354,129.543
176.254,23.311,109.045
157.885,95.470,68.122
55.140,121.174,46.750
3.462,143.608,101.780
124.991,40.298,60.797
124.786,98.551,35.838
135.008,59.715,54.266
55.017,120.413,46.338
75.028,20.527,71.068
16.316,43.380,87.181
182.027,184.571,131.967
116.198,36.753,59.354
116.182,96.771,27.061
136.215,103.267,48.098
3.795,63.256,90.242
62.212,44.484,53.322
16.262,76.679,74.914
17.814,144.497,90.430
184.544,-2.087,131.995
23.361,123.702,74.659
17.319,35.780,90.665
-5.000,140.007,107.340
104.281,57.418,35.586
159.453,115.030,73.841
64.789,178.562,92.072
104.721,81.648,16.943
20.338,184.989,117.781
102.189,124.496,36.588
163.542,83.529,73.845
-3.007,16.005,118.839
164.776,38.519,90.801
164.158,102.777,75.268
78.676,144.822,55.971
179.866,4.998,123.714
103.582,183.488,94.469
0.634,-4.960,130.388
-1.551,55.247,97.910
182.568,4.290,126.170
15.947,142.928,91.006
96.627,63.691,27.139
84.045,122.939,33.466
64.955,159.329,73.704
60.305,55.009,45.883
143.590,143.481,75.720
44.947,0.724,99.995
96.171,16.784,73.481
118.146,-4.644,98.749
142.421,64.375,58.367
1.271,84.836,88.861
135.810,2.728,98.577
4.852,38.794,99.345
81.620,184.730,95.095
43.262,3.789,98.059
40.075,-4.999,107.314
182.850,124.108,98.932
155.981,17.025,98.396
44.767,-1.509,102.074
104.025,42.966,49.090
44.692,178.273,99.210
122.741,24.182,73.523
96.720,83.774,9.177
35.710,-2.568,107.308
176.195,183.244,126.990
140.586,184.966,107.603
35.025,100.494,55.949
175.350,181.839,125.386
81.910,24.621,65.879
64.526,137.876,54.219
-4.934,179.192,130.244
57.560,44.364,55.984
-4.678,78.233,95.388
161.897,-4.626,118.856
2.157,15.489,115.177
156.561,36.370,85.495
116.903,103.925,30.308
124.716,-1.662,98.026
178.230,84.676,88.409
162.817,15.869,103.928
155.113,81.058,65.743
157.595,55.616,75.856
44.835,158.726,82.225
136.635,56.302,57.553
1.312,184.825,129.820
139.959,125.000,61.012
115.335,38.200,57.675
156.998,143.999,86.062
64.620,101.913,28.019
183.758,176.702,127.713
62.327,95.574,28.211
75.087,139.070,51.277
40.304,164.991,89.950
181.551,44.753,102.140
115.750,182.633,96.147
40.717,164.948,89.687
75.333,98.206,16.789
39.668,-4.989,107.494
40.618,55.038,60.493
62.487,24.337,71.190
81.390,35.197,55.476
163.744,76.686,74.955
135.960,97.054,46.516
175.000,180.013,123.813
163.709,43.353,87.246
124.221,77.319,36.513
105.000,100.013,18.048
124.868,141.140,61.903
183.600,103.470,94.582
55.226,38.514,62.122
104.087,22.880,68.590
38.329,104.713,53.706
-4.606,178.054,129.227
176.599,156.335,109.098
99.192,15.066,75.502
179.560,135.019,100.253
40.122,155.001,81.919
58.397,95.264,32.020
42.148,55.485,58.988
76.905,96.073,14.416
95.712,42.572,47.777
141.935,75.389,53.969
175.001,19.907,110.190
184.680,1.761,129.439
101.132,135.130,46.483
184.418,37.660,107.973
82.445,-4.361,94.666
144.032,122.956,63.304
75.509,157.802,69.325
-3.967,96.956,94.205
-4.717,41.659,106.325
81.355,144.813,55.484
156.579,123.646,74.612
164.115,137.159,87.860
22.700,24.208,94.106
175.970,117.040,90.139
16.448,43.519,86.994
160.367,124.986,78.600
98.393,95.265,9.921
162.622,164.257,103.876
62.237,64.472,37.705
55.470,182.117,98.366
144.120,-2.833,107.469
16.138,176.824,113.977
163.955,23.058,99.769
84.726,21.633,68.573
-0.273,164.993,117.342
83.262,3.789,86.476
155.264,101.605,66.306
-4.224,97.325,94.490
3.453,116.384,90.461
164.930,0.836,116.482
175.899,117.139,90.101
137.135,44.098,65.809
-4.720,98.350,95.069
137.222,95.843,47.600
184.661,181.810,131.881
175.194,158.620,109.405
84.334,102.494,13.708
102.202,84.489,13.408
164.549,157.925,100.865
80.604,155.037,65.705
1.468,64.780,92.037
-4.966,100.583,95.535
43.576,163.494,86.915
155.043,80.653,65.730
84.186,62.735,27.878
143.692,116.629,59.948
-3.573,76.503,94.524
122.486,55.662,47.285
42.650,35.760,71.991
43.687,56.623,57.074
44.964,160.595,83.724
35.398,78.044,55.878
96.387,76.544,14.906
104.774,141.486,53.565
84.897,178.990,89.132
4.541,177.906,122.585
24.993,0.264,110.801
44.904,179.023,99.782
64.762,18.475,75.845
-3.458,116.389,97.094
116.958,83.968,27.643
104.979,140.460,52.638
77.336,164.231,75.297
139.631,115.014,55.593
84.877,121.100,31.513
118.445,184.752,98.931
-1.949,75.396,93.084
58.546,44.784,55.073
135.180,58.669,54.998
140.423,124.982,61.382
115.392,181.941,95.384
-0.103,104.999,91.324
-2.164,55.493,98.397
120.717,24.948,71.950
101.418,84.795,12.567
95.797,57.292,33.225
83.749,116.691,27.406
4.974,99.488,85.535
177.392,95.734,87.598
95.161,58.742,31.688
25.000,79.978,65.751
124.617,178.080,94.641
157.807,64.494,72.465
35.084,80.915,55.645
135.926,37.101,70.069
58.862,4.869,90.644
175.522,2.225,122.566
62.364,144.406,61.011
60.271,115.007,38.831
116.290,-3.352,96.992
182.991,55.994,99.033
24.753,138.448,81.250
95.030,159.454,69.633
141.394,124.802,62.082
175.406,121.974,91.211
175.492,162.164,111.889
4.983,139.590,98.405
82.937,84.047,9.226
40.397,75.016,51.800
24.864,-1.157,112.030
135.119,101.083,46.477
43.719,96.657,46.739
95.343,118.180,28.682
136.852,3.885,98.048
55.120,161.091,79.175
176.438,123.509,92.721
35.069,0.825,104.730
84.993,19.734,70.447
35.000,60.063,62.605
55.652,17.530,80.193
155.388,158.069,94.397
119.677,104.990,33.262
19.549,4.980,110.408
55.546,77.728,36.558
144.945,39.262,74.805
102.074,84.550,13.265
103.964,16.952,74.378
123.604,16.534,80.798
78.730,164.836,75.673
155.148,78.792,66.124
115.000,39.973,55.937
144.286,17.424,90.646
179.850,155.002,110.911
124.655,178.176,94.745
142.755,-4.172,107.955
177.602,35.613,103.129
44.068,62.907,53.313
24.297,102.556,66.873
136.223,36.723,70.549
-0.741,184.945,131.318
83.917,43.108,47.287
64.601,-1.957,95.399
39.152,175.073,99.098
164.666,38.202,90.891
18.420,15.256,103.481
155.136,101.157,66.102
84.397,177.619,87.793
138.431,124.747,59.619
138.361,24.724,81.253
115.631,22.431,72.277
16.191,176.761,113.895
183.326,123.733,99.252
64.792,41.426,54.720
20.957,124.908,77.348
-2.945,84.040,93.118
65.000,79.966,26.923
36.048,3.063,102.310
18.595,-4.799,118.674
15.120,141.087,90.630
115.653,2.471,91.220
42.469,155.652,81.038
135.077,79.125,46.389
84.903,139.020,49.279
43.174,163.863,87.442
62.517,-4.320,98.241
37.708,75.556,54.233
101.231,135.154,46.531
57.877,4.527,91.307
15.350,1.837,115.513
155.832,177.237,109.298
136.965,43.973,65.774
179.732,115.007,93.168
-3.083,43.936,103.843
163.795,123.256,80.957
104.955,139.328,51.546
42.518,75.680,49.578
24.983,-0.416,111.358
164.229,117.332,79.117
60.896,15.081,80.370
39.408,124.965,61.482
143.812,63.236,60.118
141.850,175.355,99.876
-2.859,-4.102,132.194
142.857,44.104,70.019
104.533,17.891,73.567
80.792,104.937,17.534
-2.747,144.178,107.394
84.960,60.633,29.797
35.874,77.175,55.607
64.488,157.797,72.428
142.676,84.224,53.010
135.087,60.929,53.664
24.970,159.449,95.127
35.024,119.516,62.381
162.308,164.435,103.784
18.931,184.884,118.535
60.874,95.077,29.546
37.372,115.746,58.570
58.136,155.361,72.703
184.995,79.779,95.562
175.006,40.244,98.515
75.219,161.464,72.969
177.678,115.572,91.348
103.772,16.718,74.572
25.000,100.009,65.747
21.518,135.236,82.056
55.001,180.099,96.648
164.801,181.396,118.112
-4.412,137.647,105.735
143.660,56.593,63.227
96.836,36.128,54.310
79.483,75.027,18.290
102.723,164.193,75.276
62.943,104.042,30.466
35.277,138.359,73.012
95.667,2.495,87.694
158.284,44.696,81.963
80.640,44.959,46.003
-4.975,39.502,107.551
84.635,1.874,88.291
84.834,121.277,31.694
101.381,-4.805,95.492
116.032,96.957,26.963
36.229,83.283,54.171
37.001,164.001,91.008
55.038,139.387,60.496
161.096,-4.878,118.574
121.282,-4.833,99.868
76.143,96.819,15.426
140.379,104.986,52.577
117.891,24.533,71.171
15.142,18.816,103.289
104.500,57.821,35.306
84.408,102.361,13.556
44.460,37.739,69.310
80.158,15.002,75.642
164.999,159.881,102.520
175.195,21.382,109.409
117.643,115.591,37.680
179.146,124.927,95.760
100.040,155.000,65.770
35.807,142.724,75.593
102.350,24.414,66.746
176.016,116.979,90.164
79.542,184.979,95.547
162.898,104.074,74.262
144.219,2.684,102.793
-1.509,75.233,92.676
4.781,178.537,122.871
44.990,39.683,67.501
104.036,82.952,15.724
104.992,79.716,18.198
155.207,1.423,110.004
35.417,78.001,55.869
144.547,97.920,55.136
78.068,35.388,55.900
-3.906,16.879,119.005
141.777,184.674,107.913
163.869,3.167,114.017
183.566,156.495,114.800
120.420,175.018,90.299
135.009,60.298,53.943
101.345,84.816,12.492
163.251,176.201,113.130
78.081,44.617,46.921
115.160,38.745,57.108
135.581,137.662,65.958
